Freq	Int 	Phase
2.96819e+14	1.12642e-16	-0.329371
2.97307e+14	1.95816e-16	-0.141612
2.97796e+14	6.15388e-16	-0.133999
2.98284e+14	1.33235e-15	-0.193743
2.98772e+14	2.83995e-15	-0.0345125
2.99261e+14	7.98889e-15	0.00796606
2.99749e+14	2.10216e-14	0.00358181
3.00237e+14	5.34242e-14	0.00417925
3.00725e+14	1.24626e-13	-0.00571722
3.01214e+14	3.10449e-13	-0.0070831
3.01702e+14	7.55177e-13	-0.00877788
3.0219e+14	1.84233e-12	-0.000178958
3.02679e+14	4.36416e-12	8.22859e-05
3.03167e+14	1.03485e-11	0.00105164
3.03655e+14	2.43433e-11	-0.00040057
3.04143e+14	5.70378e-11	0.000478305
3.04632e+14	1.33056e-10	1.93578e-05
3.0512e+14	3.08736e-10	0.000229593
3.05608e+14	7.11048e-10	2.71209e-05
3.06096e+14	1.62723e-09	-5.40208e-05
3.06585e+14	3.70497e-09	1.29275e-06
3.07073e+14	8.38705e-09	2.23247e-05
3.07561e+14	1.88692e-08	-8.63693e-07
3.0805e+14	4.22052e-08	1.5694e-05
3.08538e+14	9.38466e-08	-3.19809e-06
3.09026e+14	2.07446e-07	4.44111e-06
3.09514e+14	4.55883e-07	-2.82352e-06
3.10003e+14	9.96016e-07	4.96608e-07
3.10491e+14	2.16327e-06	-3.82961e-06
3.10979e+14	4.67096e-06	2.45765e-06
3.11468e+14	1.00264e-05	-1.24923e-07
3.11956e+14	2.13962e-05	-2.29891e-08
3.12444e+14	4.53915e-05	-3.3039e-07
3.12932e+14	9.57332e-05	3.22917e-07
3.13421e+14	0.000200723	-6.36214e-08
3.13909e+14	0.000418389	-5.81329e-08
3.14397e+14	0.000866984	6.19469e-08
3.14886e+14	0.00178604	1.56263e-07
3.15374e+14	0.00365778	4.21244e-08
3.15862e+14	0.0074472	3.97071e-08
3.1635e+14	0.0150736	1.85525e-08
3.16839e+14	0.0303311	7.20385e-09
3.17327e+14	0.0606747	-1.74466e-08
3.17815e+14	0.120664	-3.09299e-09
3.18304e+14	0.238557	1.57764e-11
3.18792e+14	0.468874	8.29972e-09
3.1928e+14	0.916154	-9.39073e-10
3.19768e+14	1.77963	1.56071e-10
3.20257e+14	3.43667	1.13387e-09
3.20745e+14	6.59773	1.65634e-09
3.21233e+14	12.5921	-1.43249e-10
3.21721e+14	23.892	4.33316e-10
3.2221e+14	45.0665	3.74765e-10
3.22698e+14	84.509	7.42163e-10
3.23186e+14	157.544	2.74239e-10
3.23675e+14	291.975	3.86857e-10
3.24163e+14	537.947	-6.01948e-11
3.24651e+14	985.33	3.76173e-11
3.25139e+14	1794.2	7.14873e-11
3.25628e+14	3247.95	5.68632e-11
3.26116e+14	5845.16	1.4216e-11
3.26604e+14	10457.6	3.83715e-11
3.27093e+14	18600	8.92416e-12
3.27581e+14	32888.5	-1.22821e-12
3.28069e+14	57812.6	4.63118e-12
3.28557e+14	101030	7.34222e-12
3.29046e+14	175519	4.86188e-12
3.29534e+14	303143	4.35318e-12
3.30022e+14	520498	4.50004e-13
3.30511e+14	888462	3.34326e-12
3.30999e+14	1.50767e+06	3.03284e-12
3.31487e+14	2.54345e+06	1.23593e-12
3.31975e+14	4.26566e+06	-1.06977e-12
3.32464e+14	7.11211e+06	-5.16091e-13
3.32952e+14	1.17885e+07	9.87984e-13
3.3344e+14	1.94253e+07	1.08893e-12
3.33929e+14	3.18217e+07	3.05592e-13
3.34417e+14	5.18237e+07	8.60795e-13
3.34905e+14	8.39037e+07	4.54086e-13
3.35393e+14	1.35046e+08	-5.89055e-14
3.35882e+14	2.16088e+08	2.36717e-13
3.3637e+14	3.43738e+08	1.40563e-13
3.36858e+14	5.43592e+08	1.06787e-14
3.37346e+14	8.54608e+08	2.37218e-13
3.37835e+14	1.3357e+09	1.03333e-13
3.38323e+14	2.07538e+09	-2.27716e-16
3.38811e+14	3.2058e+09	1.27327e-13
3.393e+14	4.92291e+09	5.68452e-14
3.39788e+14	7.51547e+09	2.66504e-14
3.40276e+14	1.14061e+10	1.80943e-14
3.40764e+14	1.72095e+10	4.10504e-14
3.41253e+14	2.58135e+10	5.57587e-14
3.41741e+14	3.84923e+10	3.99103e-14
3.42229e+14	5.70622e+10	2.77248e-14
3.42718e+14	8.40953e+10	5.75237e-15
3.43206e+14	1.23209e+11	2.50939e-15
3.43694e+14	1.79458e+11	1.08845e-14
3.44182e+14	2.59854e+11	3.6466e-15
3.44671e+14	3.74063e+11	1.16115e-14
3.45159e+14	5.35314e+11	1.11354e-14
3.45647e+14	7.61588e+11	1.14248e-15
3.46136e+14	1.07716e+12	3.90987e-15
3.46624e+14	1.51457e+12	-2.56515e-15
3.47112e+14	2.11711e+12	3.62792e-15
3.476e+14	2.94204e+12	2.8519e-16
3.48089e+14	4.06444e+12	-6.07789e-16
3.48577e+14	5.58215e+12	1.35892e-15
3.49065e+14	7.62168e+12	1.75467e-15
3.49554e+14	1.03454e+13	-1.0829e-15
3.50042e+14	1.39602e+13	2.45199e-15
3.5053e+14	1.87277e+13	8.97792e-17
3.51018e+14	2.49762e+13	4.01306e-16
3.51507e+14	3.31143e+13	4.74522e-16
3.51995e+14	4.36469e+13	-2.55971e-18
3.52483e+14	5.71925e+13	1.50967e-16
3.52971e+14	7.45029e+13	7.13349e-16
3.5346e+14	9.6484e+13	-8.52134e-17
3.53948e+14	1.24218e+14	5.35279e-16
3.54436e+14	1.58988e+14	1.09666e-16
3.54925e+14	2.02297e+14	4.32249e-16
3.55413e+14	2.55897e+14	-6.36972e-17
3.55901e+14	3.21801e+14	-2.41343e-16
3.56389e+14	4.02307e+14	4.39831e-16
3.56878e+14	5.00008e+14	1.94724e-17
3.57366e+14	6.17794e+14	4.0239e-17
3.57854e+14	7.58856e+14	4.01533e-16
3.58343e+14	9.26664e+14	-9.17788e-18
3.58831e+14	1.12495e+15	2.40701e-17
3.59319e+14	1.35767e+15	-4.16174e-17
3.59807e+14	1.62893e+15	-7.94943e-17
3.60296e+14	1.94293e+15	1.18945e-16
3.60784e+14	2.30389e+15	-2.65276e-18
3.61272e+14	2.7159e+15	-3.66436e-17
3.61761e+14	3.18283e+15	6.52399e-19
3.62249e+14	3.70819e+15	-1.60712e-16
3.62737e+14	4.29496e+15	-6.54995e-17
3.63225e+14	4.94542e+15	1.58821e-16
3.63714e+14	5.66104e+15	-1.08789e-16
3.64202e+14	6.44224e+15	1.01531e-16
3.6469e+14	7.2883e+15	-9.75716e-17
3.65179e+14	8.19716e+15	-2.90912e-16
3.65667e+14	9.16535e+15	2.55058e-16
3.66155e+14	1.01878e+16	5.66971e-17
3.66643e+14	1.12581e+16	-1.02463e-16
3.67132e+14	1.23678e+16	3.46571e-17
3.6762e+14	1.35074e+16	-5.90327e-17
3.68108e+14	1.46655e+16	-7.11567e-17
3.68596e+14	1.58297e+16	-1.85779e-17
3.69085e+14	1.69861e+16	-2.42868e-17
3.69573e+14	1.81203e+16	1.11073e-16
3.70061e+14	1.92169e+16	-1.80289e-16
3.7055e+14	2.02605e+16	-4.75405e-17
3.71038e+14	2.12356e+16	1.74538e-18
3.71526e+14	2.21273e+16	-5.7719e-17
3.72014e+14	2.29213e+16	9.85106e-18
3.72503e+14	2.36047e+16	-5.58895e-17
3.72991e+14	2.41661e+16	-8.23776e-17
3.73479e+14	2.45959e+16	6.50599e-18
3.73968e+14	2.48866e+16	-6.31852e-17
3.74456e+14	2.50333e+16	-1.24341e-16
3.74944e+14	2.50333e+16	-1.97823e-18
3.75432e+14	2.48866e+16	-4.8365e-18
3.75921e+14	2.45959e+16	-1.17162e-17
3.76409e+14	2.41661e+16	-2.34022e-17
3.76897e+14	2.36047e+16	-4.97071e-18
3.77386e+14	2.29213e+16	-3.36128e-18
3.77874e+14	2.21273e+16	-4.40458e-18
3.78362e+14	2.12356e+16	8.98902e-18
3.7885e+14	2.02605e+16	-1.53329e-17
3.79339e+14	1.92169e+16	3.70046e-17
3.79827e+14	1.81203e+16	-1.29713e-17
3.80315e+14	1.69861e+16	-2.55957e-16
3.80804e+14	1.58297e+16	-1.90817e-17
3.81292e+14	1.46655e+16	1.66036e-16
3.8178e+14	1.35074e+16	5.84714e-18
3.82268e+14	1.23678e+16	-2.20194e-16
3.82757e+14	1.12581e+16	-1.57517e-17
3.83245e+14	1.01878e+16	1.31389e-16
3.83733e+14	9.16535e+15	3.52956e-17
3.84221e+14	8.19716e+15	-1.62234e-16
3.8471e+14	7.2883e+15	3.28091e-17
3.85198e+14	6.44224e+15	1.0107e-16
3.85686e+14	5.66104e+15	-2.16128e-16
3.86175e+14	4.94542e+15	-1.58303e-16
3.86663e+14	4.29496e+15	2.55304e-17
3.87151e+14	3.70819e+15	2.22236e-16
3.87639e+14	3.18283e+15	1.18971e-16
3.88128e+14	2.7159e+15	-2.09445e-16
3.88616e+14	2.30389e+15	4.88806e-17
3.89104e+14	1.94293e+15	1.9977e-16
3.89593e+14	1.62893e+15	-2.5807e-16
3.90081e+14	1.35767e+15	-1.62644e-16
3.90569e+14	1.12495e+15	-1.94995e-17
3.91057e+14	9.26664e+14	1.67606e-16
3.91546e+14	7.58856e+14	4.86879e-17
3.92034e+14	6.17794e+14	1.09774e-17
3.92522e+14	5.00008e+14	2.05821e-16
3.93011e+14	4.02307e+14	2.12551e-20
3.93499e+14	3.21801e+14	1.58164e-16
3.93987e+14	2.55897e+14	-9.08124e-18
3.94475e+14	2.02297e+14	2.81578e-17
3.94964e+14	1.58988e+14	2.25064e-16
3.95452e+14	1.24218e+14	-1.97467e-16
3.9594e+14	9.6484e+13	-9.14344e-18
3.96429e+14	7.45029e+13	-9.47993e-17
3.96917e+14	5.71925e+13	-8.26429e-16
3.97405e+14	4.36469e+13	-5.61415e-17
3.97893e+14	3.31143e+13	2.12798e-16
3.98382e+14	2.49762e+13	4.87337e-17
3.9887e+14	1.87277e+13	9.00846e-16
3.99358e+14	1.39602e+13	-2.6525e-16
3.99846e+14	1.03454e+13	-6.48947e-16
4.00335e+14	7.62168e+12	6.41376e-17
4.00823e+14	5.58215e+12	-1.42352e-15
4.01311e+14	4.06444e+12	2.4153e-16
4.018e+14	2.94204e+12	-3.49313e-15
4.02288e+14	2.11711e+12	-2.32e-15
4.02776e+14	1.51457e+12	5.95662e-16
4.03264e+14	1.07716e+12	-2.68823e-15
4.03753e+14	7.61588e+11	-6.86597e-15
4.04241e+14	5.35314e+11	-6.76697e-15
4.04729e+14	3.74063e+11	-1.29588e-14
4.05218e+14	2.59854e+11	-1.88857e-15
4.05706e+14	1.79458e+11	-2.72133e-15
4.06194e+14	1.23209e+11	-9.71631e-15
4.06682e+14	8.40953e+10	4.17762e-17
4.07171e+14	5.70622e+10	-1.89569e-14
4.07659e+14	3.84923e+10	-3.15538e-14
4.08147e+14	2.58135e+10	-5.16547e-16
4.08636e+14	1.72095e+10	-2.02019e-14
4.09124e+14	1.14061e+10	3.97074e-14
4.09612e+14	7.51547e+09	-2.63299e-14
4.101e+14	4.92291e+09	-1.84306e-14
4.10589e+14	3.2058e+09	1.57507e-14
4.11077e+14	2.07538e+09	-8.32849e-14
4.11565e+14	1.3357e+09	-1.12463e-13
4.12054e+14	8.54608e+08	6.80898e-14
4.12542e+14	5.43592e+08	-3.83543e-13
4.1303e+14	3.43738e+08	-1.78784e-13
4.13518e+14	2.16088e+08	1.0299e-13
4.14007e+14	1.35046e+08	-5.56814e-14
4.14495e+14	8.39037e+07	3.70441e-14
4.14983e+14	5.18237e+07	2.7717e-13
4.15471e+14	3.18217e+07	-3.67031e-13
4.1596e+14	1.94253e+07	-2.97443e-14
4.16448e+14	1.17885e+07	-8.97052e-13
4.16936e+14	7.11211e+06	-5.59956e-13
4.17425e+14	4.26566e+06	-8.89474e-13
4.17913e+14	2.54345e+06	9.83059e-13
4.18401e+14	1.50767e+06	9.86288e-13
4.18889e+14	888462	-4.68711e-12
4.19378e+14	520498	1.40194e-13
4.19866e+14	303143	-2.19599e-12
4.20354e+14	175519	-5.56796e-12
4.20843e+14	101030	-7.82905e-12
4.21331e+14	57812.6	1.37387e-11
4.21819e+14	32888.5	1.58497e-12
4.22307e+14	18600	8.49934e-12
4.22796e+14	10457.6	1.16432e-11
4.23284e+14	5845.16	2.05552e-12
4.23772e+14	3247.95	-6.10639e-12
4.24261e+14	1794.2	-2.67677e-11
4.24749e+14	985.33	-1.83064e-11
4.25237e+14	537.947	3.4971e-11
4.25725e+14	291.975	-5.42195e-11
4.26214e+14	157.544	2.27938e-11
4.26702e+14	84.509	-1.4844e-10
4.2719e+14	45.0665	8.51723e-13
4.27679e+14	23.892	3.56246e-10
4.28167e+14	12.5921	-2.32902e-09
4.28655e+14	6.59773	-7.82814e-10
4.29143e+14	3.43667	-1.20789e-09
4.29632e+14	1.77963	-3.10044e-09
4.3012e+14	0.916154	-1.24244e-09
4.30608e+14	0.468874	3.92297e-09
4.31096e+14	0.238557	-5.92299e-09
4.31585e+14	0.120664	-6.78761e-10
4.32073e+14	0.0606748	-1.32465e-08
4.32561e+14	0.0303311	1.07688e-08
4.3305e+14	0.0150736	-1.55291e-09
4.33538e+14	0.0074472	-3.39588e-08
4.34026e+14	0.00365778	-6.65406e-08
4.34514e+14	0.00178604	-8.29008e-08
4.35003e+14	0.000866984	-1.19859e-07
4.35491e+14	0.000418389	9.67355e-08
4.35979e+14	0.000200723	-3.64039e-07
4.36468e+14	9.57334e-05	-7.84256e-08
4.36956e+14	4.53916e-05	-2.73384e-07
4.37444e+14	2.13962e-05	1.69715e-07
4.37932e+14	1.00265e-05	-6.15222e-07
4.38421e+14	4.67093e-06	-5.24375e-07
4.38909e+14	2.16326e-06	1.63682e-07
4.39397e+14	9.96005e-07	-1.68975e-06
4.39886e+14	4.55893e-07	-3.08843e-06
4.40374e+14	2.07448e-07	-1.88956e-06
4.40862e+14	9.38444e-08	2.7256e-07
4.4135e+14	4.22019e-08	-1.36343e-05
4.41839e+14	1.88694e-08	-1.38063e-05
4.42327e+14	8.38645e-09	4.57462e-05
4.42815e+14	3.70488e-09	4.86129e-06
4.43304e+14	1.62785e-09	4.77597e-05
4.43792e+14	7.10968e-10	-0.000172335
4.4428e+14	3.08519e-10	0.000187818
4.44768e+14	1.32999e-10	8.79577e-05
4.45257e+14	5.71176e-11	0.000293439
4.45745e+14	2.44121e-11	-0.000712316
4.46233e+14	1.03535e-11	0.000153791
4.46721e+14	4.35216e-12	0.000939769
4.4721e+14	1.81725e-12	-0.000280703
4.47698e+14	7.60947e-13	-0.00271695
4.48186e+14	3.073e-13	0.00551604
4.48675e+14	1.26321e-13	-0.000640176
4.49163e+14	5.32518e-14	0.0089347
4.49651e+14	2.27568e-14	-0.0190269
4.50139e+14	9.68497e-15	0.0136799
4.50628e+14	3.22351e-15	0.00793084
4.51116e+14	1.33952e-15	0.0224654
4.51604e+14	4.86484e-16	0.0454291
4.52093e+14	1.42258e-16	0.159356
4.52581e+14	6.07363e-17	0.409149
4.53069e+14	6.49017e-17	0.453153
4.53557e+14	3.35627e-17	0.136566
4.54046e+14	2.09291e-17	0.344613
4.54534e+14	2.77764e-17	1.20536
4.55022e+14	1.01479e-17	1.45985
4.55511e+14	7.17773e-18	1.25456
4.55999e+14	8.35442e-18	2.03997
4.56487e+14	1.01185e-17	1.51068
4.56975e+14	8.37624e-18	2.11872
4.57464e+14	5.77751e-18	2.6745
4.57952e+14	2.5595e-17	0.747702
4.5844e+14	4.23827e-17	2.52735
4.58929e+14	2.35775e-18	2.3511
4.59417e+14	1.22466e-18	2.56857
4.59905e+14	1.10707e-17	2.18375
4.60393e+14	4.16892e-17	1.21755
4.60882e+14	1.01886e-17	1.57647
4.6137e+14	1.00658e-17	-0.0663621
4.61858e+14	2.45531e-17	-0.273602
4.62346e+14	6.01415e-18	1.00182
4.62835e+14	4.8981e-17	0.077048
4.63323e+14	4.39765e-17	1.07701
4.63811e+14	3.10943e-17	2.95324
4.643e+14	2.00597e-17	0.990267
4.64788e+14	3.66864e-17	0.477662
4.65276e+14	2.4547e-17	2.46606
4.65764e+14	7.44127e-18	1.15364
4.66253e+14	1.02919e-18	0.993021
4.66741e+14	3.81927e-18	1.45371
4.67229e+14	1.00659e-17	1.65731
4.67718e+14	1.89067e-17	2.07548
4.68206e+14	1.8657e-17	0.717048
4.68694e+14	1.87433e-18	-2.30213
4.69182e+14	9.08279e-18	-2.50614
4.69671e+14	2.4966e-18	2.0511
4.70159e+14	2.97402e-18	-2.37297
4.70647e+14	1.01205e-17	2.7611
4.71136e+14	1.04774e-17	2.09115
4.71624e+14	3.1581e-17	2.77792
4.72112e+14	3.13145e-18	-0.311513
4.726e+14	7.93852e-19	0.354231
4.73089e+14	4.55544e-17	-2.93739
4.73577e+14	7.98027e-18	2.60062
4.74065e+14	3.8632e-17	3.13351
4.74554e+14	3.6055e-18	-2.3483
4.75042e+14	5.30657e-18	-2.87551
4.7553e+14	1.42393e-17	2.04983
4.76018e+14	6.07821e-18	2.12593
4.76507e+14	1.86563e-18	1.22383
4.76995e+14	3.33233e-18	-1.56016
4.77483e+14	5.34076e-19	-1.45443
4.77971e+14	8.71036e-18	-2.37032
4.7846e+14	3.11083e-18	2.84466
4.78948e+14	7.79987e-18	2.31602
4.79436e+14	2.93365e-17	2.73132
4.79925e+14	2.84251e-18	-2.70363
4.80413e+14	6.57318e-19	-1.64838
4.80901e+14	1.223e-17	2.77157
4.81389e+14	2.05825e-17	3.06094
4.81878e+14	5.96057e-18	-3.11708
4.82366e+14	1.28213e-17	-0.270205
4.82854e+14	1.56347e-17	-2.26213
4.83343e+14	8.31547e-18	2.63368
4.83831e+14	5.83769e-19	1.5933
4.84319e+14	4.01963e-19	-1.29093
4.84807e+14	1.30619e-18	-2.11631
4.85296e+14	2.06819e-18	-2.08735
4.85784e+14	3.87119e-18	2.95829
4.86272e+14	4.27774e-17	-3.05579
4.86761e+14	1.49119e-17	2.85256
4.87249e+14	1.41396e-17	0.614919
4.87737e+14	6.01123e-18	-0.483943
4.88225e+14	2.6462e-17	-0.121204
4.88714e+14	8.10236e-19	-1.90446
4.89202e+14	2.83989e-17	-2.13478
4.8969e+14	2.55186e-17	-2.22457
4.90179e+14	1.73617e-17	-2.21824
4.90667e+14	8.33713e-18	-2.62975
4.91155e+14	2.87619e-17	2.65338
4.91643e+14	3.10745e-17	2.86533
4.92132e+14	3.11493e-17	-2.87317
4.9262e+14	8.76565e-17	0.162458
4.93108e+14	1.40822e-16	-0.251806
4.93596e+14	3.88171e-17	-0.484937
4.94085e+14	2.40644e-17	-0.750157
4.94573e+14	7.80209e-18	0.241193
4.95061e+14	7.15233e-18	1.23194
4.9555e+14	1.6168e-17	-1.87033
4.96038e+14	4.91192e-17	-1.58388
4.96526e+14	8.81366e-17	-2.67815
4.97014e+14	1.03903e-16	-2.73089
4.97503e+14	1.41076e-16	-0.371967
4.97991e+14	1.73295e-16	-0.357338
4.98479e+14	5.06992e-17	-0.683908
4.98968e+14	1.70427e-16	-1.12314
4.99456e+14	5.2335e-18	-1.86953
4.99944e+14	1.8274e-17	-2.91987
5.00432e+14	5.153e-17	-0.10003
5.00921e+14	2.23379e-17	-0.269896
5.01409e+14	1.37115e-17	0.532589
5.01897e+14	4.72263e-17	-1.91872
5.02386e+14	4.54326e-18	1.59856
5.02874e+14	1.49344e-18	0.451725
5.03362e+14	5.50678e-18	1.35383
5.0385e+14	4.69142e-18	3.13034
5.04339e+14	6.69928e-18	-2.13058
5.04827e+14	2.15226e-17	3.07809
5.05315e+14	7.35139e-18	-2.09257
5.05804e+14	3.2532e-17	-3.0375
5.06292e+14	3.04813e-17	-1.82993
5.0678e+14	4.34942e-17	2.9202
5.07268e+14	3.23318e-17	1.97366
5.07757e+14	1.06389e-17	0.926214
5.08245e+14	1.60407e-17	-0.985958
5.08733e+14	1.9957e-17	0.946253
5.09221e+14	7.7119e-18	-1.80175
5.0971e+14	6.89788e-17	-3.07176
5.10198e+14	1.55012e-17	2.0133
5.10686e+14	7.52966e-18	-2.90789
5.11175e+14	1.84802e-17	-2.44307
5.11663e+14	6.70479e-18	-2.38592
5.12151e+14	9.41502e-18	-2.26423
5.12639e+14	1.95701e-18	-1.52527
5.13128e+14	2.26565e-17	-2.76628
5.13616e+14	3.80617e-17	-2.82779
5.14104e+14	4.53453e-18	3.14088
5.14593e+14	2.68877e-17	-2.77805
5.15081e+14	1.25418e-17	-2.26464
5.15569e+14	4.08506e-17	-2.05966
5.16057e+14	1.33975e-17	-1.56989
5.16546e+14	2.02766e-18	-2.25503
5.17034e+14	7.98854e-18	-2.71119
5.17522e+14	4.21578e-17	-2.91762
5.18011e+14	1.54928e-18	-2.3465
5.18499e+14	2.31868e-17	-2.94442
5.18987e+14	1.46357e-17	-1.68628
5.19475e+14	1.03066e-17	-1.82505
5.19964e+14	1.60502e-17	-2.3879
5.20452e+14	2.96148e-18	-2.62789
5.2094e+14	5.92135e-17	-2.24254
5.21429e+14	2.573e-17	3.00751
5.21917e+14	1.66542e-17	-1.94984
5.22405e+14	1.63991e-17	2.51962
5.22893e+14	2.00053e-17	-2.19362
5.23382e+14	1.19691e-17	-1.63116
5.2387e+14	2.194e-17	3.13947
5.24358e+14	3.01609e-17	-2.53426
5.24846e+14	1.61926e-17	-2.60243
5.25335e+14	3.90037e-18	-1.71519
5.25823e+14	6.79852e-18	-2.25578
5.26311e+14	2.88166e-17	2.95976
5.268e+14	3.60973e-17	-1.442
5.27288e+14	5.47916e-17	-1.93624
5.27776e+14	2.26851e-17	-1.71471
5.28264e+14	1.70125e-17	-1.12348
5.28753e+14	2.82383e-17	-2.11429
5.29241e+14	3.04928e-17	-3.09415
5.29729e+14	4.40405e-17	-1.65673
5.30218e+14	1.37436e-17	1.18853
5.30706e+14	2.87808e-17	-1.35597
5.31194e+14	6.45559e-18	-2.16809
5.31682e+14	1.2321e-17	-1.74821
5.32171e+14	1.50215e-17	-2.7089
5.32659e+14	3.76659e-17	-3.13794
5.33147e+14	1.74553e-17	2.42634
5.33636e+14	1.18283e-18	1.43732
5.34124e+14	3.32316e-17	2.41198
5.34612e+14	4.65076e-18	-1.77696
5.351e+14	1.61714e-17	-1.30062
5.35589e+14	5.22887e-17	-2.0354
5.36077e+14	9.32727e-18	-2.28909
5.36565e+14	4.78621e-17	-2.54386
5.37054e+14	4.28968e-18	2.78286
5.37542e+14	2.47625e-17	-1.37693
5.3803e+14	1.02436e-17	0.0670508
5.38518e+14	4.36858e-17	-2.10881
5.39007e+14	2.03069e-17	-0.54837
5.39495e+14	1.02652e-17	-1.0761
5.39983e+14	2.35218e-18	-0.832531
5.40471e+14	5.91051e-18	-3.11753
5.4096e+14	3.96897e-18	0.0969404
5.41448e+14	6.79308e-18	-0.377851
5.41936e+14	1.17331e-17	-3.03267
5.42425e+14	4.47622e-18	-1.40944
5.42913e+14	1.03658e-17	-1.91812
5.43401e+14	9.80879e-17	-1.96339
5.43889e+14	4.29113e-17	-1.32559
5.44378e+14	6.99923e-17	-2.63267
5.44866e+14	3.10493e-17	-2.01251
5.45354e+14	2.49253e-18	-1.95257
5.45843e+14	7.54995e-18	-1.3094
5.46331e+14	4.50309e-17	-1.98833
5.46819e+14	1.04908e-17	-0.150144
5.47307e+14	1.80626e-18	-1.81977
5.47796e+14	2.13188e-18	0.348203
5.48284e+14	1.34724e-17	1.66267
5.48772e+14	5.31366e-17	0.883199
5.49261e+14	6.79818e-19	1.42051
5.49749e+14	1.77455e-17	1.73397
5.50237e+14	1.76927e-17	0.595156
5.50725e+14	2.07009e-17	-1.52369
5.51214e+14	5.57198e-17	-1.57583
5.51702e+14	1.63937e-17	-1.16178
5.5219e+14	2.27894e-17	-2.70023
5.52679e+14	1.57751e-17	-3.13886
5.53167e+14	4.15746e-18	1.9091
5.53655e+14	1.55121e-17	-0.415124
5.54143e+14	1.0456e-17	-1.71236
5.54632e+14	1.79753e-17	2.30055
5.5512e+14	1.04002e-17	-0.233058
5.55608e+14	7.7388e-18	-2.99956
5.56096e+14	3.82511e-19	0.235462
5.56585e+14	3.2847e-17	0.352914
5.57073e+14	3.49606e-17	1.00895
5.57561e+14	2.58317e-17	1.00632
5.5805e+14	1.9021e-17	1.89645
5.58538e+14	7.5348e-17	2.26149
5.59026e+14	5.17993e-17	-2.25105
5.59514e+14	8.0736e-18	-0.242047
5.60003e+14	1.45166e-16	2.76804
5.60491e+14	2.91471e-17	1.41694
5.60979e+14	1.60644e-17	1.76388
5.61468e+14	1.62381e-17	-0.326431
5.61956e+14	3.71359e-17	3.06622
5.62444e+14	9.25987e-19	0.328821
5.62932e+14	1.36174e-17	-0.282114
5.63421e+14	2.71622e-20	0.419639
5.63909e+14	1.14534e-17	0.259217
5.64397e+14	1.40177e-17	-0.285582
5.64886e+14	1.94751e-17	-0.0660329
5.65374e+14	3.27491e-17	-0.202558
5.65862e+14	5.22157e-17	0.257538
5.6635e+14	9.69823e-18	2.38205
5.66839e+14	1.36779e-17	3.03965
5.67327e+14	2.28488e-18	1.23033
5.67815e+14	1.44815e-18	2.93915
5.68304e+14	1.17606e-18	1.43857
5.68792e+14	2.93108e-18	1.38736
5.6928e+14	2.96675e-18	-0.978083
5.69768e+14	1.03446e-19	-2.73709
5.70257e+14	1.67176e-17	-2.8937
5.70745e+14	7.02344e-18	-0.512999
5.71233e+14	1.1672e-18	-2.82933
5.71721e+14	7.10864e-18	2.28163
5.7221e+14	1.02336e-17	-1.55022
5.72698e+14	2.42966e-17	-0.580862
5.73186e+14	6.19292e-18	-1.09879
5.73675e+14	8.86712e-18	-0.0269024
5.74163e+14	3.61878e-17	1.96653
5.74651e+14	1.55121e-17	-3.00251
5.75139e+14	5.07078e-18	2.90407
5.75628e+14	2.70901e-17	2.26251
5.76116e+14	1.49389e-18	-0.604329
5.76604e+14	2.25129e-18	1.74388
5.77093e+14	6.50665e-18	-2.33529
5.77581e+14	5.77982e-18	-2.63366
5.78069e+14	4.99532e-18	2.72081
5.78557e+14	1.93346e-18	0.553561
5.79046e+14	4.89696e-18	-1.03033
5.79534e+14	5.62688e-18	0.0144968
5.80022e+14	6.12941e-18	-1.35722
5.80511e+14	2.04369e-17	-2.26983
5.80999e+14	2.90577e-17	-1.18675
5.81487e+14	2.29357e-18	-1.46825
5.81975e+14	1.00754e-18	2.46006
5.82464e+14	1.01336e-17	-3.12019
5.82952e+14	1.21587e-17	-3.12754
5.8344e+14	1.28205e-17	-2.41607
5.83929e+14	5.46916e-18	-2.43907
5.84417e+14	2.94069e-17	-3.04593
5.84905e+14	3.28065e-17	-2.05772
5.85393e+14	5.08314e-17	-2.76661
5.85882e+14	1.51383e-17	-2.85802
5.8637e+14	6.82101e-18	-2.81725
5.86858e+14	3.06371e-18	-2.22771
5.87346e+14	2.46174e-17	-2.27975
5.87835e+14	2.17441e-17	-2.0875
5.88323e+14	4.63834e-17	-1.79528
5.88811e+14	3.10564e-17	-2.75382
5.893e+14	1.42093e-17	-2.00869
5.89788e+14	2.28318e-17	-2.88077
5.90276e+14	6.3159e-17	-2.96593
5.90764e+14	3.10222e-19	2.61723
5.91253e+14	4.03502e-17	2.86823
5.91741e+14	4.54523e-17	-3.07454
5.92229e+14	6.93872e-17	-3.11331
5.92718e+14	4.3073e-17	-2.38789
5.93206e+14	8.35639e-17	-2.91099
5.93694e+14	1.78282e-17	2.8529
5.94182e+14	2.71035e-17	2.53071
5.94671e+14	1.8332e-18	3.09886
5.95159e+14	1.91858e-17	-2.98421
5.95647e+14	9.03218e-18	2.87096
5.96136e+14	2.79795e-17	-2.64495
5.96624e+14	1.17851e-17	2.98954
5.97112e+14	2.39581e-17	-2.45861
5.976e+14	5.58479e-17	2.56325
5.98089e+14	7.59539e-17	2.84125
5.98577e+14	1.81735e-17	2.73905
5.99065e+14	1.93927e-17	2.95989
